0.010000	3.408699
0.020000	3.414205
0.030000	3.451179
0.040000	3.471840
0.050000	3.472820
0.060000	3.407226
0.070000	3.567780
0.080000	3.529987
0.090000	3.492303
0.100000	3.591269
0.110000	3.772974
0.120000	3.919425
0.130000	3.881921
0.140000	3.392779
0.150000	3.961231
0.160000	3.833720
0.170000	3.932676
0.180000	3.694918
0.190000	4.149679
0.200000	4.350783
0.210000	4.158927
0.220000	4.422277
0.230000	3.623187
0.240000	4.160137
0.250000	3.981943
0.260000	4.098660
0.270000	4.127173
0.280000	4.461957
0.290000	4.490535
0.300000	4.203880
0.310000	5.155240
0.320000	4.540253
0.330000	5.051577
0.340000	5.237675
0.350000	4.897273
0.360000	4.654824
0.370000	4.549527
0.380000	4.882242
0.390000	5.371647
0.400000	4.639929
0.410000	6.292238
0.420000	5.997571
0.430000	5.649240
0.440000	5.999150
0.450000	6.268752
0.460000	7.217350
0.470000	5.503048
0.480000	5.670194
0.490000	7.262266
0.500000	5.795301
0.510000	8.122506
0.520000	9.106161
0.530000	7.598149
0.540000	8.424374
0.550000	7.291390
0.560000	8.324122
0.570000	7.123433
0.580000	9.079951
0.590000	7.767699
0.600000	7.325820
0.610000	8.963942
0.620000	11.130435
0.630000	10.780691
0.640000	8.596093
0.650000	8.020199
0.660000	13.460323
0.670000	11.687323
0.680000	9.785431
0.690000	7.970356
0.700000	11.540370
0.710000	14.114927
0.720000	22.574791
0.730000	17.774731
0.740000	13.104543
0.750000	12.473483
0.760000	13.055354
0.770000	18.393848
0.780000	20.721815
0.790000	26.047628
0.800000	16.653742
0.810000	39.048931
0.820000	29.508915
0.830000	47.491211
0.839999	34.804642
0.849999	35.491299
0.859999	26.845057
0.869999	15.177741
0.879999	34.672787
0.889999	31.697430
0.899999	30.776304
0.909999	0.000000
0.919999	0.000000
0.929999	0.000000
0.939999	0.000000
0.949999	0.000000
0.959999	0.000000
0.969999	0.000000
0.979999	0.000000
0.989999	0.000000
0.999999	0.000000
