7675	0
8192	239550
13551	240079
16384	479662
18782	480166
13551	521250
16384	719581
20005	720087
13551	760432
16384	959607
23176	960489
13551	1.00103e+06
16384	1.19955e+06
18855	1.20176e+06
24576	1.44001e+06
28190	1.44045e+06
32768	1.67993e+06
36705	1.68037e+06
40960	1.92007e+06
46377	1.92051e+06
49152	2.16952e+06
54352	2.17044e+06
57344	2.40953e+06
62866	2.41044e+06
65536	2.65009e+06
71029	2.65098e+06
73728	2.88958e+06
77615	2.89009e+06
81920	3.13006e+06
86239	3.13049e+06
90112	3.36968e+06
93520	3.37018e+06
98304	3.61024e+06
99309	3.61029e+06
105170	3.85017e+06
106496	4.09974e+06
113144	4.10066e+06
105170	4.14022e+06
106496	4.33978e+06
113019	4.34071e+06
114688	4.57953e+06
118234	4.58004e+06
122880	4.82002e+06
126056	4.82046e+06
118234	4.86022e+06
122880	5.06004e+06
126464	5.0605e+06
131072	5.29999e+06
135945	5.30043e+06
139264	5.53956e+06
144511	5.5405e+06
147456	5.77953e+06
150103	5.78006e+06
144511	5.82056e+06
147456	6.01975e+06
151581	6.02066e+06
155648	6.25984e+06
161419	6.26141e+06
163840	6.49956e+06
167635	6.50011e+06
172032	6.74019e+06
176174	6.74063e+06
167635	6.77999e+06
172032	6.98006e+06
173718	6.98011e+06
167635	7.01973e+06
172032	7.22007e+06
174812	7.22053e+06
167635	7.26071e+06
172032	7.4602e+06
177467	7.46065e+06
180224	7.69946e+06
183709	7.69997e+06
188416	7.94004e+06
189191	7.94009e+06
183709	7.97923e+06
188416	8.18008e+06
192295	8.18051e+06
183709	8.22016e+06
188416	8.42002e+06
191627	8.42046e+06
196608	8.66004e+06
200549	8.6605e+06
204800	8.90013e+06
210467	8.90064e+06
212992	9.13975e+06
219712	9.14067e+06
221184	9.37957e+06
228620	9.38048e+06
229376	9.61964e+06
234998	9.62022e+06
237568	9.85967e+06
241645	9.86018e+06
245760	1.01e+07
249209	1.01005e+07
253952	1.03401e+07
258202	1.03405e+07
262144	1.05798e+07
263609	1.05803e+07
269588	1.082e+07
270336	1.10596e+07
277889	1.10605e+07
269588	1.10996e+07
270336	1.12996e+07
276563	1.13005e+07
278528	1.15398e+07
286532	1.15407e+07
276563	1.15794e+07
278528	1.17796e+07
286549	1.17806e+07
286720	1.20296e+07
293761	1.20307e+07
294912	1.22697e+07
300078	1.22703e+07
303104	1.25096e+07
306835	1.25101e+07
311296	1.27503e+07
314076	1.27507e+07
319488	1.29899e+07
320148	1.299e+07
327340	1.32301e+07
320148	1.32709e+07
327680	1.347e+07
328628	1.34705e+07
320148	1.35102e+07
325166	1.37101e+07
327680	1.39495e+07
333221	1.39504e+07
325166	1.39904e+07
327680	1.41896e+07
331370	1.41901e+07
335872	1.44302e+07
336810	1.44303e+07
344064	1.467e+07
344210	1.46705e+07
352256	1.49101e+07
353557	1.49107e+07
359545	1.51502e+07
360448	1.53896e+07
368640	1.53905e+07
369082	1.53906e+07
376832	1.56301e+07
376955	1.56305e+07
369082	1.56697e+07
375665	1.58818e+07
369082	1.59203e+07
374669	1.61205e+07
369082	1.61597e+07
375859	1.636e+07
376832	1.66034e+07
381555	1.66039e+07
375859	1.66403e+07
376832	1.68395e+07
381189	1.684e+07
385024	1.70796e+07
389192	1.70805e+07
381189	1.71206e+07
385024	1.73196e+07
389269	1.73205e+07
381189	1.73596e+07
385024	1.75596e+07
388748	1.75601e+07
393216	1.78e+07
397133	1.78006e+07
401408	1.804e+07
404436	1.80405e+07
409600	1.828e+07
411736	1.82805e+07
417006	1.852e+07
417792	1.87596e+07
423788	1.87601e+07
425984	1.89995e+07
429752	1.9e+07
423788	1.90407e+07
425984	1.92396e+07
432373	1.92405e+07
434176	1.94798e+07
438146	1.94803e+07
442368	1.973e+07
447525	1.97304e+07
438146	1.97694e+07
442368	1.997e+07
448007	1.99705e+07
450560	2.02096e+07
457196	2.02105e+07
458752	2.04495e+07
463906	2.045e+07
466944	2.06896e+07
472352	2.06907e+07
475136	2.09296e+07
482034	2.09315e+07
483328	2.11695e+07
491122	2.11704e+07
482034	2.12094e+07
483328	2.14095e+07
487400	2.14101e+07
491520	2.16502e+07
494757	2.16507e+07
499712	2.189e+07
503760	2.18904e+07
507904	2.21302e+07
512484	2.21306e+07
516096	2.23696e+07
518789	2.23701e+07
524288	2.261e+07
525673	2.26101e+07
532480	2.285e+07
535204	2.28504e+07
540672	2.309e+07
542663	2.30901e+07
548864	2.33301e+07
549652	2.33306e+07
542663	2.337e+07
548864	2.35702e+07
549328	2.35707e+07
542663	2.3611e+07
