2048	257	1331546161	459358	
8192	258	1331546172	396013	
9383	258	1331546172	396231	
16384	258	1331546172	635834	
17160	258	1331546172	636063	
24576	258	1331546172	876065	
24953	258	1331546172	876389	
30339	258	1331546173	115940	
24953	258	1331546173	155753	
31602	258	1331546173	366085	
24953	258	1331546173	406664	
32315	258	1331546173	605900	
32768	258	1331546173	846936	
40960	258	1331546173	847723	
41005	258	1331546173	847932	
48768	258	1331546174	86100	
49152	258	1331546174	325383	
54308	258	1331546174	325957	
57344	258	1331546174	565579	
63480	258	1331546174	566132	
65536	258	1331546174	808549	
68691	258	1331546174	808955	
73728	258	1331546175	45795	
76258	258	1331546175	46241	
81920	258	1331546175	285704	
82040	258	1331546175	285920	
76258	258	1331546175	326177	
81920	258	1331546175	525745	
84120	258	1331546175	526145	
76258	258	1331546175	566036	
81920	258	1331546175	765916	
85325	258	1331546175	766333	
90112	258	1331546176	5645	
94254	258	1331546176	6212	
85325	258	1331546176	46150	
90112	258	1331546176	245899	
94347	258	1331546176	246476	
98304	258	1331546176	485735	
102416	258	1331546176	486291	
106496	258	1331546176	725529	
108809	258	1331546176	725921	
113820	258	1331546176	965683	
108809	258	1331546177	5530	
114688	258	1331546177	205944	
115038	258	1331546177	206159	
108809	258	1331546177	246165	
114688	258	1331546177	445897	
118230	258	1331546177	446308	
122880	258	1331546177	685666	
127014	258	1331546177	686248	
131072	258	1331546177	935700	
132212	258	1331546177	935916	
127014	258	1331546177	976037	
131072	258	1331546178	175716	
135329	258	1331546178	176273	
127014	258	1331546178	215636	
131072	258	1331546178	415562	
133427	258	1331546178	415974	
139264	258	1331546178	655788	
139518	258	1331546178	656003	
133427	258	1331546178	695470	
139264	258	1331546178	896618	
143383	258	1331546178	897336	
133427	258	1331546178	936240	
139264	258	1331546179	135910	
140289	258	1331546179	136131	
133427	258	1331546179	175448	
139264	258	1331546179	375734	
140423	258	1331546179	375955	
133427	258	1331546179	415886	
139264	258	1331546179	615917	
140732	258	1331546179	616134	
147456	258	1331546179	856088	
147816	258	1331546179	856296	
153152	258	1331546180	95749	
155648	258	1331546180	335817	
158998	258	1331546180	336216	
163840	258	1331546180	575921	
165311	258	1331546180	576134	
171435	258	1331546180	816075	
172032	258	1331546181	55360	
180224	258	1331546181	56270	
181017	258	1331546181	56484	
188416	258	1331546181	295874	
189831	258	1331546181	296083	
195265	258	1331546181	536158	
189831	258	1331546181	576152	
196608	258	1331546181	775873	
198874	258	1331546181	776259	
189831	258	1331546181	815622	
195918	258	1331546182	15900	
196608	258	1331546182	255557	
203194	258	1331546182	256297	
204800	258	1331546182	495377	
208982	258	1331546182	495934	
203194	258	1331546182	536945	
204800	258	1331546182	735697	
208597	258	1331546182	736173	
203194	258	1331546182	775389	
204800	258	1331546182	975581	
210948	258	1331546182	976357	
212992	258	1331546183	215584	
220880	258	1331546183	216345	
210948	258	1331546183	255570	
212992	258	1331546183	455776	
220624	258	1331546183	456534	
221184	258	1331546183	695363	
228363	258	1331546183	696102	
220624	258	1331546183	735124	
221184	258	1331546183	936147	
226850	258	1331546183	936902	
229376	258	1331546184	175504	
234944	258	1331546184	176070	
237568	258	1331546184	415754	
240739	258	1331546184	416143	
234944	258	1331546184	455044	
237568	258	1331546184	655740	
241378	258	1331546184	656139	
245760	258	1331546184	895647	
248845	258	1331546184	896034	
241378	258	1331546184	936277	
245760	258	1331546185	135922	
246475	258	1331546185	136151	
241378	258	1331546185	176842	
245760	258	1331546185	375894	
249695	258	1331546185	376291	
241378	258	1331546185	415443	
245760	258	1331546185	615885	
248030	258	1331546185	616282	
253952	258	1331546185	855717	
255331	258	1331546185	855934	
248030	258	1331546185	895353	
253952	258	1331546186	96191	
257316	258	1331546186	96585	
248030	258	1331546186	135295	
253952	258	1331546186	335713	
256895	258	1331546186	336107	
262144	258	1331546186	575755	
265339	258	1331546186	576149	
270336	258	1331546186	815778	
273779	258	1331546186	816291	
278528	258	1331546187	56093	
281810	258	1331546187	56564	
286720	258	1331546187	295713	
289907	258	1331546187	296099	
