2048	257	1331213162	767405	
8192	258	1331213167	650989	
9383	258	1331213167	651450	
16384	258	1331213167	900892	
17160	258	1331213167	901324	
24576	258	1331213168	140960	
24953	258	1331213168	141387	
30339	258	1331213168	380596	
32768	258	1331213168	620683	
36988	258	1331213168	621568	
40960	258	1331213168	860505	
44350	258	1331213168	861012	
49152	258	1331213169	110875	
53040	258	1331213169	111339	
57344	258	1331213169	350941	
60803	258	1331213169	351367	
65536	258	1331213169	590945	
66343	258	1331213169	590992	
73728	258	1331213169	830850	
75515	258	1331213169	831283	
80726	258	1331213170	71038	
81920	258	1331213170	310477	
88293	258	1331213170	311349	
90112	258	1331213170	550372	
94075	258	1331213170	550879	
88293	258	1331213170	591666	
90112	258	1331213170	790429	
96155	258	1331213170	790938	
98304	258	1331213171	30676	
105222	258	1331213171	31585	
106496	258	1331213171	270401	
114151	258	1331213171	271279	
114688	258	1331213171	510543	
122880	258	1331213171	511435	
123173	258	1331213171	511487	
131072	258	1331213171	750953	
131242	258	1331213171	751379	
137635	258	1331213171	990877	
139264	258	1331213172	240425	
142646	258	1331213172	240934	
147456	258	1331213172	480954	
148875	258	1331213172	481001	
155648	258	1331213172	721115	
158296	258	1331213172	721558	
163840	258	1331213172	961997	
167080	258	1331213172	962434	
172032	258	1331213173	210625	
172278	258	1331213173	210653	
180224	258	1331213173	451119	
180593	258	1331213173	451549	
172278	258	1331213173	491831	
178691	258	1331213173	690952	
180224	258	1331213173	940460	
184782	258	1331213173	940952	
178691	258	1331213173	981480	
180224	258	1331213174	180471	
188416	258	1331213174	181365	
188647	258	1331213174	181413	
195509	258	1331213174	420770	
188647	258	1331213174	461702	
195643	258	1331213174	670920	
196608	258	1331213174	920515	
202948	258	1331213174	921394	
204800	258	1331213175	160670	
210032	258	1331213175	161168	
212992	258	1331213175	400391	
215368	258	1331213175	400894	
221184	258	1331213175	640731	
221214	258	1331213175	640779	
227527	258	1331213175	880921	
229376	258	1331213176	120390	
233651	258	1331213176	120973	
237568	258	1331213176	360494	
243233	258	1331213176	361403	
245760	258	1331213176	600479	
252047	258	1331213176	601365	
253952	258	1331213176	840191	
257481	258	1331213176	840468	
262144	258	1331213177	80932	
266524	258	1331213177	81368	
257481	258	1331213177	121243	
262144	258	1331213177	320956	
263568	258	1331213177	321010	
270336	258	1331213177	571157	
270844	258	1331213177	571587	
276632	258	1331213177	811022	
278528	258	1331213178	50417	
282035	258	1331213178	50917	
286720	258	1331213178	290975	
289789	258	1331213178	291411	
294912	258	1331213178	530938	
299721	258	1331213178	531386	
289789	258	1331213178	570651	
294912	258	1331213178	771794	
299465	258	1331213178	772399	
303104	258	1331213179	10371	
307204	258	1331213179	11262	
311296	258	1331213179	250298	
313430	258	1331213179	250788	
319488	258	1331213179	500910	
321524	258	1331213179	500958	
327319	258	1331213179	740921	
321524	258	1331213179	785499	
327680	258	1331213179	980979	
327958	258	1331213179	981424	
335425	258	1331213180	220978	
335872	258	1331213180	470722	
340522	258	1331213180	471333	
344064	258	1331213180	710447	
348839	258	1331213180	711353	
352256	258	1331213180	950678	
355491	258	1331213180	951192	
360448	258	1331213181	191113	
362792	258	1331213181	191545	
355491	258	1331213181	231517	
360448	258	1331213181	431137	
364777	258	1331213181	431578	
368640	258	1331213181	680458	
373642	258	1331213181	681539	
376832	258	1331213181	920605	
382086	258	1331213181	921487	
385024	258	1331213182	160488	
390526	258	1331213182	161399	
393216	258	1331213182	400703	
398557	258	1331213182	401585	
401408	258	1331213182	640640	
406654	258	1331213182	641515	
409600	258	1331213182	880371	
416135	258	1331213182	881264	
417792	258	1331213183	120379	
421844	258	1331213183	120872	
425984	258	1331213183	361120	
431411	258	1331213183	361557	
434176	258	1331213183	600454	
440908	258	1331213183	601345	
442368	258	1331213183	840462	
450494	258	1331213183	841366	
450560	258	1331213184	80460	
455800	258	1331213184	80973	
458752	258	1331213184	320487	
462019	258	1331213184	320979	
466944	258	1331213184	560932	
468547	258	1331213184	560980	
474279	258	1331213184	810839	
475136	258	1331213185	50554	
483328	258	1331213185	51454	
483782	258	1331213185	51503	
491520	258	1331213185	290919	
492052	258	1331213185	291347	
499712	258	1331213185	531159	
501760	258	1331213185	531585	
507904	258	1331213185	771106	
508100	258	1331213185	771154	
515896	258	1331213186	10954	
516096	258	1331213186	250455	
523514	258	1331213186	251362	
524288	258	1331213186	500472	
531360	258	1331213186	501360	
532480	258	1331213186	740671	
539281	258	1331213186	742285	
540672	258	1331213186	980656	
546660	258	1331213186	981198	
548864	258	1331213187	220639	
554424	258	1331213187	221520	
557056	258	1331213187	460475	
564265	258	1331213187	461369	
554424	258	1331213187	500388	
557056	258	1331213187	700669	
559617	258	1331213187	701174	
554424	258	1331213187	741028	
557056	258	1331213187	940529	
561458	258	1331213187	941426	
565248	258	1331213188	180474	
566582	258	1331213188	180962	
573440	258	1331213188	421143	
573569	258	1331213188	421572	
581632	258	1331213188	660940	
582312	258	1331213188	661371	
589539	258	1331213188	900974	
589824	258	1331213189	140461	
598016	258	1331213189	141348	
599398	258	1331213189	141397	
605830	258	1331213189	380888	
606208	258	1331213189	630492	
612267	258	1331213189	631003	
614400	258	1331213189	870448	
620542	258	1331213189	871346	
622592	258	1331213190	110471	
627016	258	1331213190	111348	
630784	258	1331213190	350430	
635874	258	1331213190	351311	
638976	258	1331213190	590447	
641903	258	1331213190	590963	
647168	258	1331213190	830914	
650138	258	1331213190	831363	
655360	258	1331213191	71118	
655956	258	1331213191	71165	
662099	258	1331213191	310949	
5928	259	1331213194	550548	
8192	259	1331213194	790689	
14704	259	1331213194	791575	
16384	259	1331213195	30456	
24147	259	1331213195	31349	
24576	259	1331213195	270552	
32768	259	1331213195	271629	
33760	259	1331213195	271676	
40960	259	1331213195	510535	
42366	259	1331213195	510778	
33760	259	1331213195	550263	
40960	259	1331213195	750622	
41664	259	1331213195	751010	
46792	259	1331213195	991016	
49152	259	1331213196	230475	
54161	259	1331213196	232197	
57344	259	1331213196	470322	
64078	259	1331213196	470982	
65536	259	1331213196	710256	
72402	259	1331213196	710769	
73728	259	1331213196	950295	
81872	259	1331213196	950817	
81920	259	1331213197	190388	
90112	259	1331213197	191069	
90362	259	1331213197	191107	
98304	259	1331213197	430505	
100134	259	1331213197	430750	
105778	259	1331213197	673045	
100134	259	1331213197	711218	
106496	259	1331213197	910569	
107639	259	1331213197	910893	
114688	259	1331213198	150654	
115593	259	1331213198	150893	
122880	259	1331213198	390653	
123262	259	1331213198	390905	
131072	259	1331213198	630612	
131804	259	1331213198	630855	
137001	259	1331213198	870916	
139264	259	1331213199	110716	
146356	259	1331213199	111607	
147456	259	1331213199	350700	
152704	259	1331213199	351208	
155648	259	1331213199	590445	
161326	259	1331213199	591321	
163840	259	1331213199	830528	
170625	259	1331213199	831432	
172032	259	1331213200	70566	
176371	259	1331213200	71074	
180224	259	1331213200	310496	
185711	259	1331213200	311398	
188416	259	1331213200	550444	
194022	259	1331213200	551507	
185711	259	1331213200	592236	
188416	259	1331213200	790485	
193316	259	1331213200	791394	
196608	259	1331213201	30500	
198977	259	1331213201	31006	
193316	259	1331213201	70647	
196608	259	1331213201	270455	
203194	259	1331213201	271336	
204800	259	1331213201	510388	
212514	259	1331213201	511283	
212992	259	1331213201	750649	
221184	259	1331213201	751565	
221958	259	1331213201	751616	
229376	259	1331213201	991030	
230480	259	1331213201	991461	
237188	259	1331213202	230972	
237568	259	1331213202	470513	
245470	259	1331213202	471414	
245760	259	1331213202	710532	
253394	259	1331213202	712553	
253952	259	1331213202	950657	
260456	259	1331213202	951560	
262144	259	1331213203	190434	
268056	259	1331213203	190925	
270336	259	1331213203	430682	
276508	259	1331213203	431566	
278528	259	1331213203	670714	
285887	259	1331213203	671611	
276508	259	1331213203	710601	
278528	259	1331213203	910474	
283976	259	1331213203	910990	
286720	259	1331213204	150453	
289949	259	1331213204	150949	
294912	259	1331213204	390833	
298830	259	1331213204	391274	
289949	259	1331213204	431990	
294912	259	1331213204	630961	
298882	259	1331213204	631411	
303104	259	1331213204	870965	
307542	259	1331213204	871407	
311296	259	1331213205	110591	
314741	259	1331213205	111095	
319488	259	1331213205	351056	
323640	259	1331213205	351497	
327680	259	1331213205	600248	
331599	259	1331213205	600548	
335872	259	1331213205	861099	
339412	259	1331213205	861693	
344064	259	1331213206	100544	
346602	259	1331213206	100787	
352256	259	1331213206	340954	
354528	259	1331213206	341390	
359612	259	1331213206	581134	
354528	259	1331213206	621628	
360448	259	1331213206	820941	
361618	259	1331213206	820990	
368640	259	1331213207	61071	
369994	259	1331213207	61522	
375930	259	1331213207	300985	
376832	259	1331213207	540482	
383375	259	1331213207	541380	
385024	259	1331213207	780686	
392554	259	1331213207	782637	
393216	259	1331213208	20521	
399441	259	1331213208	21439	
401408	259	1331213208	260424	
407789	259	1331213208	261314	
409600	259	1331213208	500474	
414448	259	1331213208	500973	
417792	259	1331213208	740665	
421784	259	1331213208	741358	
414448	259	1331213208	780697	
417792	259	1331213208	980583	
420790	259	1331213208	981086	
425984	259	1331213209	220965	
428996	259	1331213209	221403	
434176	259	1331213209	461151	
436709	259	1331213209	461597	
442030	259	1331213209	700845	
442368	259	1331213209	940670	
450560	259	1331213209	941575	
451849	259	1331213209	941627	
458752	259	1331213210	180961	
459570	259	1331213210	181395	
465509	259	1331213210	421003	
466944	259	1331213210	660471	
474449	259	1331213210	661360	
475136	259	1331213210	900504	
481154	259	1331213210	901014	
483328	259	1331213211	140646	
487281	259	1331213211	141145	
481154	259	1331213211	181450	
483328	259	1331213211	380671	
487138	259	1331213211	381172	
491520	259	1331213211	620931	
496058	259	1331213211	621558	
499712	259	1331213211	860441	
503480	259	1331213211	860949	
507904	259	1331213212	100922	
509876	259	1331213212	100970	
515506	259	1331213212	340913	
516096	259	1331213212	580692	
524288	259	1331213212	581589	
524798	259	1331213212	581639	
532470	259	1331213212	822085	
524798	259	1331213212	861210	
532423	259	1331213213	61150	
532480	259	1331213213	300488	
538645	259	1331213213	301396	
540672	259	1331213213	540443	
545285	259	1331213213	540939	
548864	259	1331213213	780473	
554183	259	1331213213	781381	
557056	259	1331213214	20491	
561481	259	1331213214	21408	
554183	259	1331213214	62319	
557056	259	1331213214	260476	
559707	259	1331213214	260991	
554183	259	1331213214	302142	
557056	259	1331213214	500586	
562392	259	1331213214	501664	
565248	259	1331213214	740503	
571211	259	1331213214	741392	
573440	259	1331213214	980689	
578943	259	1331213214	981571	
581632	259	1331213215	220506	
584937	259	1331213215	221002	
589824	259	1331213215	461096	
590316	259	1331213215	461145	
595589	259	1331213215	700948	
598016	259	1331213215	940668	
604439	259	1331213215	941556	
606208	259	1331213216	180449	
611299	259	1331213216	180977	
614400	259	1331213216	420436	
616878	259	1331213216	420935	
622592	259	1331213216	661020	
623871	259	1331213216	661069	
630784	259	1331213216	901167	
631492	259	1331213216	901601	
638976	259	1331213217	140636	
638996	259	1331213217	140880	
645957	259	1331213217	380697	
647168	259	1331213217	620455	
652283	259	1331213217	620958	
655360	259	1331213217	860541	
661227	259	1331213217	861460	
663552	259	1331213218	100506	
669429	259	1331213218	101386	
6784	260	1331213221	390942	
8192	260	1331213221	630533	
14626	260	1331213221	631409	
16384	260	1331213221	870579	
24154	260	1331213221	871513	
24576	260	1331213222	110481	
32768	260	1331213222	111371	
33026	260	1331213222	111418	
40960	260	1331213222	351170	
42984	260	1331213222	351603	
49152	260	1331213222	590916	
51020	260	1331213222	591389	
57344	260	1331213222	830982	
58773	260	1331213222	831603	
65536	260	1331213223	71143	
67076	260	1331213223	71574	
73728	260	1331213223	310902	
74209	260	1331213223	311338	
81920	260	1331213223	550982	
82099	260	1331213223	551414	
89666	260	1331213223	790986	
90112	260	1331213224	30475	
95034	260	1331213224	30972	
98304	260	1331213224	270446	
104534	260	1331213224	271328	
106496	260	1331213224	510590	
113322	260	1331213224	511885	
114688	260	1331213224	750632	
119571	260	1331213224	751145	
113322	260	1331213224	791672	
114688	260	1331213224	990511	
121625	260	1331213224	991405	
122880	260	1331213225	230473	
126988	260	1331213225	230973	
131072	260	1331213225	470435	
132241	260	1331213225	470935	
139264	260	1331213225	711363	
139927	260	1331213225	711801	
146079	260	1331213225	951153	
147456	260	1331213226	190437	
152054	260	1331213226	190965	
155648	260	1331213226	430690	
161211	260	1331213226	431570	
163840	260	1331213226	670472	
166647	260	1331213226	670966	
161211	260	1331213226	711130	
163840	260	1331213226	910408	
169625	260	1331213226	911308	
172032	260	1331213227	150516	
175085	260	1331213227	151035	
180113	260	1331213227	391136	
180224	260	1331213227	630506	
188163	260	1331213227	631402	
188416	260	1331213227	870649	
195719	260	1331213227	871563	
196608	260	1331213228	110459	
204800	260	1331213228	111349	
205513	260	1331213228	111400	
212992	260	1331213228	350942	
214212	260	1331213228	351373	
220251	260	1331213228	590936	
221184	260	1331213228	830490	
225679	260	1331213228	830998	
229376	260	1331213229	70535	
235179	260	1331213229	71414	
237568	260	1331213229	310388	
242826	260	1331213229	311302	
245760	260	1331213229	550581	
248985	260	1331213229	551083	
253952	260	1331213229	790955	
256520	260	1331213229	791390	
262144	260	1331213230	30956	
265859	260	1331213230	31396	
270336	260	1331213230	270823	
273074	260	1331213230	271293	
278528	260	1331213230	510948	
278578	260	1331213230	510997	
283627	260	1331213230	751108	
286720	260	1331213230	990689	
291912	260	1331213230	991565	
294912	260	1331213231	230487	
297255	260	1331213231	231129	
303104	260	1331213231	470987	
305432	260	1331213231	471427	
297255	260	1331213231	510540	
302493	260	1331213231	710978	
303104	260	1331213231	950681	
309442	260	1331213231	951562	
311296	260	1331213232	190584	
314809	260	1331213232	191098	
319488	260	1331213232	430957	
322101	260	1331213232	431391	
327680	260	1331213232	670966	
327844	260	1331213232	671014	
335673	260	1331213232	910888	
327844	260	1331213232	950470	
334526	260	1331213233	150919	
327844	260	1331213233	191565	
335872	260	1331213233	390939	
336385	260	1331213233	391373	
344064	260	1331213233	631089	
345211	260	1331213233	631539	
352256	260	1331213233	871058	
352472	260	1331213233	871509	
357832	260	1331213234	110942	
360448	260	1331213234	350684	
365855	260	1331213234	351814	
368640	260	1331213234	590505	
370936	260	1331213234	591004	
376832	260	1331213234	830931	
379126	260	1331213234	831364	
385024	260	1331213235	70969	
388122	260	1331213235	71401	
393216	260	1331213235	310954	
397799	260	1331213235	311390	
401408	260	1331213235	550476	
403489	260	1331213235	550976	
409600	260	1331213235	790974	
413013	260	1331213235	791413	
417792	260	1331213236	30945	
422627	260	1331213236	31378	
425984	260	1331213236	270480	
430832	260	1331213236	271389	
434176	260	1331213236	510428	
437144	260	1331213236	510939	
442244	260	1331213236	750883	
442368	260	1331213236	990520	
449970	260	1331213236	991596	
450560	260	1331213237	230465	
458752	260	1331213237	231357	
459886	260	1331213237	231408	
465464	260	1331213237	470917	
466944	260	1331213237	710492	
474410	260	1331213237	711395	
465464	260	1331213237	751025	
466944	260	1331213237	950654	
473111	260	1331213237	951552	
465464	260	1331213237	992344	
466944	260	1331213238	190497	
474515	260	1331213238	191436	
465464	260	1331213238	231588	
466944	260	1331213238	430633	
475095	260	1331213238	431534	
475136	260	1331213238	670514	
480952	260	1331213238	671020	
483328	260	1331213238	910463	
487264	260	1331213238	910972	
491520	260	1331213239	150932	
496478	260	1331213239	151369	
499712	260	1331213239	390497	
504990	260	1331213239	391569	
496478	260	1331213239	431975	
499712	260	1331213239	630494	
505890	260	1331213239	631425	
507904	260	1331213239	870494	
515500	260	1331213239	871398	
516096	260	1331213240	110440	
521689	260	1331213240	110947	
524288	260	1331213240	350694	
528044	260	1331213240	351199	
532480	260	1331213240	590960	
534664	260	1331213240	591407	
540672	260	1331213240	830962	
543651	260	1331213240	831414	
548864	260	1331213241	71151	
551989	260	1331213241	71587	
557056	260	1331213241	311114	
559759	260	1331213241	311543	
565248	260	1331213241	551134	
566615	260	1331213241	551183	
572221	260	1331213241	792017	
566615	260	1331213241	830985	
572464	260	1331213242	31145	
573440	260	1331213242	270697	
579669	260	1331213242	271633	
581632	260	1331213242	510475	
584886	260	1331213242	510973	
589824	260	1331213242	751209	
594831	260	1331213242	751649	
598016	260	1331213242	990702	
601704	260	1331213242	991223	
606208	260	1331213243	230968	
607577	260	1331213243	231016	
614400	260	1331213243	471136	
616866	260	1331213243	471575	
622592	260	1331213243	711157	
623473	260	1331213243	711205	
630784	260	1331213243	951135	
631230	260	1331213243	951566	
638976	260	1331213244	194577	
640701	260	1331213244	195010	
646801	260	1331213244	430953	
647168	260	1331213244	670527	
655360	260	1331213244	671420	
655419	260	1331213244	671467	
663444	260	1331213244	911010	
8074	261	1331213248	160978	
8192	261	1331213248	400536	
16231	261	1331213248	401442	
16384	261	1331213248	640458	
24576	261	1331213248	641366	
24724	261	1331213248	641413	
29994	261	1331213248	880950	
32768	261	1331213249	120494	
38411	261	1331213249	121393	
40960	261	1331213249	360402	
43980	261	1331213249	360974	
49152	261	1331213249	601041	
51602	261	1331213249	601492	
57344	261	1331213249	840992	
59775	261	1331213249	841457	
65536	261	1331213250	90899	
66206	261	1331213250	90946	
72888	261	1331213250	330895	
66206	261	1331213250	371936	
73728	261	1331213250	570986	
75498	261	1331213250	571623	
80555	261	1331213250	810959	
81920	261	1331213251	50378	
87076	261	1331213251	50881	
90112	261	1331213251	290481	
95650	261	1331213251	291365	
98304	261	1331213251	530704	
102597	261	1331213251	531588	
106496	261	1331213251	770314	
111828	261	1331213251	770836	
114688	261	1331213252	10390	
117365	261	1331213252	10914	
111828	261	1331213252	51256	
114688	261	1331213252	250380	
116882	261	1331213252	250896	
111828	261	1331213252	290970	
114688	261	1331213252	490555	
120926	261	1331213252	491448	
122880	261	1331213252	730406	
127007	261	1331213252	730921	
131072	261	1331213252	970460	
135523	261	1331213252	971358	
139264	261	1331213253	220313	
142754	261	1331213253	220615	
147456	261	1331213253	461016	
149550	261	1331213253	461517	
155648	261	1331213253	701092	
156888	261	1331213253	701142	
149550	261	1331213253	740808	
155648	261	1331213253	941294	
158768	261	1331213253	941747	
163840	261	1331213254	180877	
167738	261	1331213254	181347	
172032	261	1331213254	420935	
177550	261	1331213254	421425	
180224	261	1331213254	660484	
187527	261	1331213254	661404	
188416	261	1331213254	900289	
194063	261	1331213254	900592	
196608	261	1331213255	140389	
203239	261	1331213255	141281	
204800	261	1331213255	380438	
212446	261	1331213255	381354	
212992	261	1331213255	620496	
221184	261	1331213255	621395	
222303	261	1331213255	621443	
229376	261	1331213255	860839	
230802	261	1331213255	861272	
235929	261	1331213256	100552	
230802	261	1331213256	140872	
236038	261	1331213256	350885	
230802	261	1331213256	391404	
237568	261	1331213256	600952	
238620	261	1331213256	601383	
244183	261	1331213256	850999	
245760	261	1331213257	93169	
250427	261	1331213257	93675	
253952	261	1331213257	330402	
257232	261	1331213257	330912	
262144	261	1331213257	570867	
265523	261	1331213257	571329	
270336	261	1331213257	810961	
274478	261	1331213257	811398	
278528	261	1331213258	60299	
283067	261	1331213258	60814	
286720	261	1331213258	300400	
292060	261	1331213258	301301	
294912	261	1331213258	541404	
299865	261	1331213258	542307	
303104	261	1331213258	790234	
309687	261	1331213258	790875	
311296	261	1331213259	30299	
316404	261	1331213259	30600	
309687	261	1331213259	70982	
311296	261	1331213259	270375	
317780	261	1331213259	270906	
319488	261	1331213259	510392	
322906	261	1331213259	510886	
327680	261	1331213259	750742	
329392	261	1331213259	750772	
334935	261	1331213260	955	
335872	261	1331213260	240696	
342749	261	1331213260	241606	
344064	261	1331213260	480562	
350928	261	1331213260	481460	
352256	261	1331213260	720684	
360448	261	1331213260	721586	
360690	261	1331213260	721632	
367778	261	1331213260	961148	
368640	261	1331213261	200398	
373488	261	1331213261	200910	
376832	261	1331213261	440528	
378782	261	1331213261	441036	
384128	261	1331213261	680964	
385024	261	1331213261	920530	
390265	261	1331213261	921026	
393216	261	1331213262	160328	
395418	261	1331213262	160643	
401408	261	1331213262	401149	
402991	261	1331213262	401198	
408916	261	1331213262	641153	
409600	261	1331213262	880697	
415626	261	1331213262	881196	
417792	261	1331213263	120694	
422843	261	1331213263	121592	
425984	261	1331213263	360698	
429806	261	1331213263	361195	
434176	261	1331213263	600956	
436896	261	1331213263	601397	
442368	261	1331213263	841173	
445026	261	1331213263	841603	
450560	261	1331213264	81145	
453597	261	1331213264	81581	
458752	261	1331213264	321030	
463230	261	1331213264	321472	
